nohup: ignoring input
part 1245: 64483 rows
part 1246: 64779 rows
part 1247: 65012 rows
part 1248: 64265 rows
part 1249: 64442 rows
part 1250: 64566 rows
part 1251: 64814 rows
part 1252: 64504 rows
part 1253: 64393 rows
part 1254: 64908 rows
part 1255: 64119 rows
part 1256: 64743 rows
part 1257: 64337 rows
part 1258: 64306 rows
part 1259: 64082 rows
part 1260: 64736 rows
part 1261: 64452 rows
part 1262: 64547 rows
part 1263: 64612 rows
part 1264: 64458 rows
part 1265: 64780 rows
part 1266: 64477 rows
part 1267: 63800 rows
part 1268: 64430 rows
part 1269: 64592 rows
part 1270: 64525 rows
part 1271: 64506 rows
part 1272: 64693 rows
part 1273: 64662 rows
part 1274: 64315 rows
part 1275: 64553 rows
part 1276: 63929 rows
part 1277: 63975 rows
part 1278: 64664 rows
part 1279: 64568 rows
part 1280: 64450 rows
part 1281: 64723 rows
part 1282: 64353 rows
part 1283: 64353 rows
part 1284: 64395 rows
part 1285: 64683 rows
part 1286: 64406 rows
part 1287: 64391 rows
part 1288: 64464 rows
part 1289: 64397 rows
part 1290: 64825 rows
part 1291: 64757 rows
part 1292: 64350 rows
part 1293: 64554 rows
part 1294: 64696 rows
part 1295: 64815 rows
part 1296: 63762 rows
part 1297: 64213 rows
part 1298: 64883 rows
part 1299: 64567 rows
part 1300: 64332 rows
part 1301: 64680 rows
part 1302: 64553 rows
part 1303: 64448 rows
part 1304: 64419 rows
part 1305: 63992 rows
part 1306: 64266 rows
part 1307: 64609 rows
part 1308: 64564 rows
part 1309: 65001 rows
part 1310: 64346 rows
part 1311: 64486 rows
part 1312: 64251 rows
part 1313: 64502 rows
part 1314: 64582 rows
part 1315: 64618 rows
part 1316: 64427 rows
part 1317: 64624 rows
part 1318: 64650 rows
part 1319: 64509 rows
part 1320: 64560 rows
part 1321: 64337 rows
part 1322: 64581 rows
part 1323: 64517 rows
part 1324: 64687 rows
part 1325: 64280 rows
part 1326: 64304 rows
part 1327: 64341 rows
part 1328: 64081 rows
part 1329: 64549 rows
part 1330: 64425 rows
part 1331: 64483 rows
part 1332: 64742 rows
part 1333: 64717 rows
part 1334: 64639 rows
part 1335: 64734 rows
part 1336: 64629 rows
part 1337: 65014 rows
part 1338: 64971 rows
part 1339: 64239 rows
part 1340: 64713 rows
part 1341: 64499 rows
part 1342: 64478 rows
part 1343: 64215 rows
part 1344: 64399 rows
part 1345: 64763 rows
part 1346: 64331 rows
part 1347: 64680 rows
part 1348: 65239 rows
part 1349: 64709 rows
part 1350: 64428 rows
part 1351: 64486 rows
part 1352: 64507 rows
part 1353: 64074 rows
part 1354: 64252 rows
part 1355: 64769 rows
part 1356: 64241 rows
part 1357: 64694 rows
part 1358: 64743 rows
part 1359: 64582 rows
part 1360: 64409 rows
part 1361: 64239 rows
part 1362: 63798 rows
part 1363: 64460 rows
part 1364: 64805 rows
part 1365: 64404 rows
part 1366: 64713 rows
part 1367: 64536 rows
part 1368: 64542 rows
part 1369: 64792 rows
part 1370: 64216 rows
part 1371: 65047 rows
part 1372: 64520 rows
part 1373: 64128 rows
part 1374: 64305 rows
part 1375: 64562 rows
part 1376: 64535 rows
part 1377: 64268 rows
part 1378: 64731 rows
part 1379: 64019 rows
part 1380: 64559 rows
part 1381: 64366 rows
part 1382: 64520 rows
part 1383: 64675 rows
part 1384: 64771 rows
part 1385: 64478 rows
part 1386: 64797 rows
part 1387: 64215 rows
part 1388: 64516 rows
part 1389: 64588 rows
part 1390: 64397 rows
part 1391: 64238 rows
part 1392: 64358 rows
part 1393: 64551 rows
part 1394: 64118 rows
part 1395: 64285 rows
part 1396: 64700 rows
part 1397: 64438 rows
part 1398: 64794 rows
part 1399: 64650 rows
part 1400: 64265 rows
part 1401: 64683 rows
part 1402: 64814 rows
part 1403: 64519 rows
part 1404: 64895 rows
part 1405: 64120 rows
part 1406: 64462 rows
part 1407: 64157 rows
part 1408: 64441 rows
part 1409: 64748 rows
part 1410: 64489 rows
part 1411: 64756 rows
part 1412: 64568 rows
part 1413: 64642 rows
part 1414: 64671 rows
part 1415: 64386 rows
part 1416: 64385 rows
part 1417: 64580 rows
part 1418: 64401 rows
part 1419: 64469 rows
part 1420: 64529 rows
part 1421: 64141 rows
part 1422: 64634 rows
part 1423: 64778 rows
part 1424: 64667 rows
part 1425: 64376 rows
part 1426: 64301 rows
part 1427: 64345 rows
part 1428: 64703 rows
part 1429: 64300 rows
part 1430: 64558 rows
part 1431: 64586 rows
part 1432: 64399 rows
part 1433: 64651 rows
part 1434: 65099 rows
part 1435: 63984 rows
part 1436: 64261 rows
part 1437: 64250 rows
part 1438: 64246 rows
part 1439: 64373 rows
part 1440: 64520 rows
part 1441: 64805 rows
part 1442: 64465 rows
part 1443: 64964 rows
part 1444: 63995 rows
part 1445: 64292 rows
part 1446: 64590 rows
part 1447: 64840 rows
part 1448: 64584 rows
part 1449: 64869 rows
part 1450: 64749 rows
part 1451: 64355 rows
part 1452: 64788 rows
part 1453: 64816 rows
part 1454: 64788 rows
part 1455: 64602 rows
part 1456: 64211 rows
part 1457: 64660 rows
part 1458: 64264 rows
part 1459: 64258 rows
part 1460: 64655 rows
part 1461: 64328 rows
part 1462: 64114 rows
part 1463: 64225 rows
part 1464: 64290 rows
part 1465: 64815 rows
part 1466: 64557 rows
part 1467: 65016 rows
part 1468: 64384 rows
part 1469: 64732 rows
part 1470: 64496 rows
part 1471: 64524 rows
part 1472: 64036 rows
part 1473: 64008 rows
part 1474: 64256 rows
part 1475: 64338 rows
part 1476: 64434 rows
part 1477: 64899 rows
part 1478: 64473 rows
part 1479: 64591 rows
part 1480: 64143 rows
part 1481: 64462 rows
part 1482: 64148 rows
part 1483: 64726 rows
part 1484: 64194 rows
part 1485: 64373 rows
part 1486: 64488 rows
part 1487: 64736 rows
part 1488: 64654 rows
part 1489: 64587 rows
part 1490: 64876 rows
part 1491: 64347 rows
part 1492: 64907 rows
part 1493: 64379 rows
part 1494: 64422 rows
part 1495: 64113 rows
part 1496: 64397 rows
part 1497: 64545 rows
part 1498: 64514 rows
part 1499: 64684 rows
total 96748801 rows
